Species	countryCode	lon	lat
Iguanaiguana	MX	-106.416800	23.359698
Iguanaiguana	MX	-106.470056	23.398696
Iguanaiguana	MX	-106.552321	23.338018
Iguanaiguana	MX	-106.573188	23.361759
Iguanaiguana	MX	-106.555081	23.249419
Iguanaiguana	MX	-106.469942	23.286559
Iguanaiguana	MX	-106.415253	23.266108
Iguanaiguana	MX	-106.466571	23.210091
Iguanaiguana	MX	-106.461938	23.314642
Iguanaiguana	MX	-106.511994	23.383789
Iguanaiguana	MX	-106.576107	23.210641
Iguanaiguana	MX	-106.525834	23.333543
Iguanaiguana	MX	-106.463998	23.380343
Iguanaiguana	MX	-106.599965	23.387024
Iguanaiguana	MX	-106.551933	23.217901
Iguanaiguana	MX	-106.505023	23.283269
Iguanaiguana	MX	-106.579880	23.339932
Iguanaiguana	MX	-106.457282	23.348380
Iguanaiguana	MX	-106.467722	23.379319
Iguanaiguana	MX	-106.438096	23.332506
Iguanaiguana	MX	-106.536226	23.327782
Iguanaiguana	MX	-106.536705	23.399097
Iguanaiguana	MX	-106.520290	23.384109
Iguanaiguana	MX	-106.470412	23.338857
Iguanaiguana	MX	-106.457277	23.391512
Iguanaiguana	MX	-106.428928	23.212515
Iguanaiguana	MX	-106.468619	23.253014
Iguanaiguana	MX	-106.549042	23.381604
Iguanaiguana	MX	-106.448370	23.384248
Iguanaiguana	MX	-106.434348	23.308201
Iguanaiguana	MX	-106.568630	23.240732
Iguanaiguana	MX	-106.489605	23.292288
Iguanaiguana	MX	-106.425213	23.350018
Iguanaiguana	MX	-106.543320	23.243730
Iguanaiguana	MX	-106.530599	23.337018
Iguanaiguana	MX	-106.522296	23.362580
Iguanaiguana	MX	-106.525393	23.260047
Iguanaiguana	MX	-106.548583	23.369113
Iguanaiguana	MX	-106.465755	23.201354
Iguanaiguana	MX	-106.406902	23.364526
Iguanaiguana	MX	-106.583430	23.261902
Iguanaiguana	MX	-106.420923	23.290321
Iguanaiguana	MX	-106.427232	23.366842
Iguanaiguana	MX	-106.511776	23.215196
Iguanaiguana	MX	-106.598239	23.395101
Iguanaiguana	MX	-106.404172	23.278890
Iguanaiguana	MX	-106.438351	23.270976
Iguanaiguana	MX	-106.495083	23.207357
Iguanaiguana	MX	-106.488030	23.342419
Iguanaiguana	MX	-106.416069	23.240688
Iguanaiguana	MX	-106.538926	23.256595
Iguanaiguana	MX	-106.588833	23.314319
Iguanaiguana	MX	-106.480918	23.225839
Iguanaiguana	MX	-106.551956	23.266894
Iguanaiguana	MX	-106.462636	23.214771
Iguanaiguana	MX	-106.432675	23.290266
Iguanaiguana	MX	-106.571831	23.369569
Iguanaiguana	MX	-106.585662	23.293145
Iguanaiguana	MX	-106.408076	23.399131
Iguanaiguana	MX	-106.595279	23.255170
Iguanaiguana	MX	-106.497796	23.371431
Iguanaiguana	MX	-106.552383	23.340054
Iguanaiguana	MX	-106.549884	23.314654
Iguanaiguana	MX	-106.547448	23.287274
Iguanaiguana	MX	-106.475480	23.227653
Iguanaiguana	MX	-106.409178	23.330840
Iguanaiguana	MX	-106.587797	23.326230
Iguanaiguana	MX	-106.406738	23.228638
Iguanaiguana	MX	-106.568798	23.256338
Iguanaiguana	MX	-106.489647	23.223413
Iguanaiguana	MX	-106.577463	23.318369
Iguanaiguana	MX	-106.439060	23.377340
Iguanaiguana	MX	-106.457751	23.323564
Iguanaiguana	MX	-106.460309	23.351590
Iguanaiguana	MX	-106.496098	23.248125
Iguanaiguana	MX	-106.420567	23.320212
Iguanaiguana	MX	-106.485247	23.225663
Iguanaiguana	MX	-106.533314	23.228985
Iguanaiguana	MX	-106.558084	23.243893
Iguanaiguana	MX	-106.413212	23.358995
Iguanaiguana	MX	-106.585461	23.224052
Iguanaiguana	MX	-106.470553	23.251134
Iguanaiguana	MX	-106.439497	23.275511
Iguanaiguana	MX	-106.493391	23.275197
Iguanaiguana	MX	-106.428605	23.235524
Iguanaiguana	MX	-106.479777	23.378335
Iguanaiguana	MX	-106.417686	23.270551
Iguanaiguana	MX	-106.416881	23.342816
Iguanaiguana	MX	-106.497826	23.240762
Iguanaiguana	MX	-106.560831	23.280968
Iguanaiguana	MX	-106.139949	23.273845
Iguanaiguana	MX	-106.446427	23.265557
Iguanaiguana	MX	-106.449579	23.208350
Iguanaiguana	MX	-106.589940	23.293376
Iguanaiguana	MX	-106.495689	23.203402
Iguanaiguana	MX	-106.441906	23.267729
Iguanaiguana	MX	-106.523101	23.304405
Iguanaiguana	MX	-106.472224	23.335217
Iguanaiguana	MX	-106.577392	23.230537
Iguanaiguana	MX	-106.553356	23.311730
Iguanaiguana	MX	-106.592783	23.329042
Iguanaiguana	MX	-106.498789	23.283443
Iguanaiguana	MX	-106.587486	23.321561
Iguanaiguana	MX	-106.490327	23.312175
Iguanaiguana	MX	-106.514891	23.279748
Iguanaiguana	MX	-106.518085	23.386533
Iguanaiguana	MX	-106.473383	23.317970
Iguanaiguana	MX	-106.443062	23.350148
Iguanaiguana	MX	-106.507168	23.303989
Iguanaiguana	MX	-106.494476	23.301778
Iguanaiguana	MX	-106.405279	23.304589
Iguanaiguana	MX	-106.594657	23.537322
Iguanaiguana	MX	-106.499773	23.475634
Iguanaiguana	MX	-106.414886	23.470026
Iguanaiguana	MX	-106.211799	23.616414
Iguanaiguana	MX	-106.349880	23.645105
Iguanaiguana	MX	-106.310775	23.659570
Iguanaiguana	MX	-106.271511	23.681967
Iguanaiguana	MX	-106.289355	23.697789
Iguanaiguana	MX	-106.355886	23.655956
Iguanaiguana	MX	-95.035840	18.497630
Iguanaiguana	MX	-105.737000	22.540300
Iguanaiguana	MX	-96.728374	18.690940
Iguanaiguana	MX	-93.032451	16.753541
Iguanaiguana	MX	-93.032451	16.753541
Iguanaiguana	MX	-86.830959	20.488610
Iguanaiguana	MX	-91.644022	18.729143
Iguanaiguana	MX	-91.644022	18.729143
Iguanaiguana	MX	-91.644022	18.729143
Iguanaiguana	MX	-104.994181	21.659572
Iguanaiguana	MX	-90.523610	19.093060
Iguanaiguana	MX	-90.523610	19.093060
Iguanaiguana	MX	-95.545987	18.651739
Iguanaiguana	MX	-92.703642	18.502383
Iguanaiguana	MX	-95.643922	18.615757
Iguanaiguana	MX	-105.285536	21.539940
Iguanaiguana	MX	-105.285536	21.539940
Iguanaiguana	MX	-105.285536	21.539940
Iguanaiguana	MX	-105.285536	21.539940
Iguanaiguana	MX	-92.899170	17.159170
Iguanaiguana	MX	-95.112730	18.459210
Iguanaiguana	MX	-93.754966	16.087183
Iguanaiguana	MX	-105.706867	22.550227
Iguanaiguana	MX	-99.625560	16.690000
Iguanaiguana	MX	-104.568657	19.218283
Iguanaiguana	MX	-104.568657	19.218283
Iguanaiguana	MX	-90.713890	16.580560
Iguanaiguana	MX	-87.018726	20.377034
Iguanaiguana	MX	-92.935730	17.999794
Iguanaiguana	MX	-96.380000	19.589720
Iguanaiguana	MX	-86.858610	20.409170
Iguanaiguana	NI	-86.181241	12.057626
Iguanaiguana	NI	-86.177011	12.019800
Iguanaiguana	NI	-84.943458	11.030958
Iguanaiguana	NI	-84.943458	11.030958
Iguanaiguana	NI	-85.826325	11.437155
Iguanaiguana	NI	-85.826325	11.437155
Iguanaiguana	NI	-85.826325	11.437155
Iguanaiguana	NI	-85.826325	11.437155
Iguanaiguana	NI	-85.826325	11.437155
Iguanaiguana	NI	-85.826325	11.437155
Iguanaiguana	NI	-85.826325	11.437155
Iguanaiguana	NI	-85.826325	11.437155
Iguanaiguana	NI	-85.826325	11.437155
Iguanaiguana	NI	-85.826325	11.437155
Iguanaiguana	NI	-87.050274	12.469341
Iguanaiguana	NI	-85.826325	11.437155
Iguanaiguana	NI	-85.826325	11.437155
Iguanaiguana	NI	-86.160833	11.985278
Iguanaiguana	NI	-86.160233	12.022636
Iguanaiguana	NI	-85.048374	11.057461
Iguanaiguana	NI	-85.050735	11.053382
Iguanaiguana	NI	-86.160920	12.021377
Iguanaiguana	NI	-83.052247	12.173178
Iguanaiguana	NI	-83.052247	12.173178
Iguanaiguana	NI	-85.048069	11.034156
Iguanaiguana	NI	-84.979062	11.030112
Iguanaiguana	NI	-83.712209	10.940752
Iguanaiguana	NI	-86.322740	11.991503
Iguanaiguana	NI	-84.339015	10.971907
Iguanaiguana	PA	-77.836728	7.868171
Iguanaiguana	PA	-79.519870	8.982379
Iguanaiguana	PA	-82.515896	8.552934
Iguanaiguana	PA	-79.728791	9.022734
Iguanaiguana	PA	-79.614118	9.171349
Iguanaiguana	PA	-79.696212	9.042551
Iguanaiguana	PA	-79.916670	9.200000
Iguanaiguana	PA	-79.908105	9.192116
Iguanaiguana	PA	-79.908105	9.192116
Iguanaiguana	PA	-79.353500	9.129947
Iguanaiguana	PA	-79.705811	8.961045
Iguanaiguana	PA	-82.240556	9.340556
Iguanaiguana	PA	-79.758825	8.914163
Iguanaiguana	PA	-82.400000	9.300000
Iguanaiguana	PA	-79.105345	9.295626
Iguanaiguana	PA	-79.431005	9.031142
Iguanaiguana	PA	-79.846480	9.152102
Iguanaiguana	PA	-79.743466	9.106734
Iguanaiguana	PA	-79.704180	8.636034
Iguanaiguana	PA	-79.637211	9.080065
Iguanaiguana	PA	-79.766839	9.135317
Iguanaiguana	PA	-79.758187	9.116728
Iguanaiguana	PA	-80.250000	8.716667
Iguanaiguana	PA	-80.250000	8.716667
Iguanaiguana	PA	-79.833333	9.166667
Iguanaiguana	PA	-79.803022	9.168591
Iguanaiguana	PA	-79.786198	9.131982
Iguanaiguana	PA	-79.696513	9.116464
Iguanaiguana	PA	-79.847231	9.156384
Iguanaiguana	PA	-79.696513	9.116464
Iguanaiguana	PA	-79.696513	9.116464
Iguanaiguana	PA	-79.696513	9.116464
Iguanaiguana	PA	-79.696513	9.116464
Iguanaiguana	PA	-79.696513	9.116464
Iguanaiguana	PA	-79.696513	9.116464
Iguanaiguana	PA	-79.696513	9.116464
Iguanaiguana	PA	-79.553332	9.004486
Iguanaiguana	PA	-79.848716	9.157001
Iguanaiguana	PA	-79.848716	9.157001
Iguanaiguana	PA	-82.256269	9.350158
Iguanaiguana	PA	-79.778627	9.121846
Iguanaiguana	PA	-79.696970	9.120293
Iguanaiguana	PA	-79.717371	9.129311
Iguanaiguana	PA	-79.639157	9.054994
Iguanaiguana	PA	-80.104322	8.620914
Iguanaiguana	PA	-79.715328	9.125437
Iguanaiguana	PA	-79.568773	8.983340
Iguanaiguana	PA	-82.251962	9.364636
Iguanaiguana	PA	-79.531891	8.914583
Iguanaiguana	PA	-80.130042	8.362423
Iguanaiguana	PA	-79.700000	9.116667
Iguanaiguana	PA	-79.787653	9.128940
Iguanaiguana	PA	-79.714651	9.122029
Iguanaiguana	PA	-79.714651	9.122029
Iguanaiguana	PA	-80.131769	8.616094
Iguanaiguana	PA	-79.610335	8.994543
Iguanaiguana	PA	-79.568773	8.983340
Iguanaiguana	PA	-79.692093	9.121187
Iguanaiguana	PA	-79.539662	9.002404
Iguanaiguana	PA	-80.129735	8.362885
Iguanaiguana	PA	-79.790517	9.127081
Iguanaiguana	PA	-79.250000	9.183333
Iguanaiguana	PA	-79.533333	8.966667
Iguanaiguana	PA	-79.533333	8.966667
Iguanaiguana	PA	-79.533333	8.966667
Iguanaiguana	PA	-79.533333	8.966667
Iguanaiguana	PA	-77.883333	8.083330
Iguanaiguana	PA	-79.533333	8.966667
Iguanaiguana	PA	-77.500000	8.500000
Iguanaiguana	PA	-79.533333	8.966667
Iguanaiguana	PA	-79.528789	8.911112
Iguanaiguana	PA	-80.550440	8.233901
Iguanaiguana	PA	-82.448105	8.384921
Iguanaiguana	PA	-79.804001	9.110232
Iguanaiguana	PA	-79.721607	9.132348
Iguanaiguana	PA	-79.328499	9.255074
Iguanaiguana	PA	-80.126128	8.364829
Iguanaiguana	PA	-82.255518	9.352783
Iguanaiguana	PA	-82.256763	9.352614
Iguanaiguana	PA	-79.659068	9.076330
Iguanaiguana	PA	-82.145419	9.255270
Iguanaiguana	PA	-79.528826	8.911059
Iguanaiguana	PA	-79.691349	9.120583
Iguanaiguana	PA	-79.523371	8.999154
Iguanaiguana	PA	-82.424038	8.505057
Iguanaiguana	PA	-79.544653	8.932296
Iguanaiguana	PA	-79.692611	9.121474
Iguanaiguana	PA	-79.544653	8.932296
Iguanaiguana	PA	-79.544406	8.994999
Iguanaiguana	PA	-79.544396	8.930918
Iguanaiguana	PA	-79.559137	8.979347
Iguanaiguana	PA	-79.638605	9.063872
Iguanaiguana	PA	-79.649168	9.077609
Iguanaiguana	PA	-79.647767	9.065245
Iguanaiguana	PA	-79.623089	9.028669
Iguanaiguana	PA	-82.256785	9.352545
Iguanaiguana	PA	-82.256307	9.351649
Iguanaiguana	PA	-79.985086	8.447423
Iguanaiguana	PA	-79.483913	9.052636
Iguanaiguana	PA	-79.583228	9.002669
Iguanaiguana	PA	-81.728351	7.626208
Iguanaiguana	PA	-79.512388	8.987480
Iguanaiguana	PA	-79.784616	9.125283
Iguanaiguana	PA	-79.700204	9.116082
Iguanaiguana	PA	-80.002061	9.322477
Iguanaiguana	PA	-79.682323	8.944380
Iguanaiguana	PA	-80.170058	7.765561
Iguanaiguana	PA	-80.170014	7.765518
Iguanaiguana	PA	-82.421058	8.601078
Iguanaiguana	PA	-79.528967	8.911380
Iguanaiguana	PA	-79.529018	9.021218
Iguanaiguana	PA	-79.697908	9.119239
Iguanaiguana	PA	-80.978089	8.107488
Iguanaiguana	PA	-79.543770	9.010378
Iguanaiguana	PA	-82.145076	9.255492
Iguanaiguana	PA	-79.473982	9.061094
Iguanaiguana	PA	-79.501994	9.024901
Iguanaiguana	PA	-79.554963	8.991896
Iguanaiguana	PA	-79.784700	9.126490
Iguanaiguana	PA	-82.425560	8.428430
Iguanaiguana	PA	-82.452880	8.435058
Iguanaiguana	PA	-79.545243	8.932469
Iguanaiguana	PA	-82.423500	8.504550
Iguanaiguana	PA	-80.982220	8.081622
Iguanaiguana	PA	-79.529192	8.911624
Iguanaiguana	PA	-79.563072	9.004589
Iguanaiguana	PA	-79.529187	8.911474
Iguanaiguana	PA	-79.836555	9.165245
Iguanaiguana	PA	-79.546967	8.995712
Iguanaiguana	PA	-79.648631	9.066132
Iguanaiguana	PA	-82.618554	8.523130
Iguanaiguana	PA	-79.528838	8.911045
Iguanaiguana	PA	-82.146942	9.255758
Iguanaiguana	PA	-82.144714	9.256400
Iguanaiguana	PA	-79.836753	9.165278
Iguanaiguana	PA	-80.126725	8.364095
Iguanaiguana	PA	-80.618530	7.858130
Iguanaiguana	PA	-79.568093	8.997759
Iguanaiguana	PA	-82.469405	8.399125
Iguanaiguana	PA	-79.645942	9.066122
Iguanaiguana	PA	-79.529817	9.093106
Iguanaiguana	PA	-80.067864	8.424033
Iguanaiguana	PA	-79.692603	9.121589
Iguanaiguana	PA	-79.533911	9.020463
Iguanaiguana	PA	-80.147477	8.350785
Iguanaiguana	PA	-79.529099	8.912869
Iguanaiguana	PA	-79.544843	8.931439
Iguanaiguana	PA	-82.256361	9.352320
Iguanaiguana	PA	-82.256618	9.351879
Iguanaiguana	PA	-82.255986	9.352010
Iguanaiguana	PA	-79.522751	8.999081
Iguanaiguana	PE	-72.817383	-3.480523
Iguanaiguana	PE	-72.773437	-3.306421
Iguanaiguana	PE	-72.774124	-3.319858
Iguanaiguana	PE	-74.016700	-9.850000
Iguanaiguana	PE	-81.269200	-4.575800
Iguanaiguana	PE	-75.158333	-10.154167
Iguanaiguana	PE	-74.866667	-7.800000
Iguanaiguana	PE	-74.866667	-7.800000
Iguanaiguana	PE	-80.201389	-4.658333
Iguanaiguana	PE	-74.555556	-8.041667
Iguanaiguana	PE	-73.751900	-10.726400
Iguanaiguana	PE	-73.751900	-10.726400
Iguanaiguana	PE	-73.751900	-10.726400
Iguanaiguana	PE	-73.242010	-3.753565
Iguanaiguana	PE	-80.499916	-3.815612
Iguanaiguana	PE	-72.873643	-3.292083
Iguanaiguana	PE	-73.835335	-4.655914
Iguanaiguana	PE	-73.835335	-4.655914
Iguanaiguana	PE	-72.924454	-3.268769
Iguanaiguana	PE	-73.322926	-3.828972
Iguanaiguana	PE	-73.836794	-4.658110
Iguanaiguana	PE	-72.911322	-3.273904
Iguanaiguana	PE	-73.457742	-4.515824
Iguanaiguana	PE	-72.917502	-3.257886
Iguanaiguana	PE	-72.515478	-3.473687
Iguanaiguana	PE	-72.917502	-3.257886
Iguanaiguana	PE	-73.439111	-4.533361
Iguanaiguana	PE	-73.422500	-4.485833
Iguanaiguana	PE	-73.243783	-3.752100
Iguanaiguana	PE	-73.063310	-3.510260
Iguanaiguana	PE	-72.865568	-3.450060
Iguanaiguana	PE	-80.699900	-4.905531
Iguanaiguana	PE	-79.036803	-8.124841
Iguanaiguana	PR	-67.145155	18.201345
Iguanaiguana	PR	-66.458290	18.231277
Iguanaiguana	PR	-66.458290	18.231277
Iguanaiguana	PR	-66.458290	18.231277
Iguanaiguana	PR	-65.960140	18.448293
Iguanaiguana	PR	-67.110901	18.184426
Iguanaiguana	PR	-66.138725	18.421042
Iguanaiguana	PR	-66.121674	18.464969
Iguanaiguana	PR	-66.113777	17.984133
Iguanaiguana	PR	-66.113777	17.984133
Iguanaiguana	PR	-66.113777	17.984133
Iguanaiguana	PR	-65.832284	18.345050
Iguanaiguana	PR	-66.105735	18.465539
Iguanaiguana	PR	-65.784727	18.117177
Iguanaiguana	PR	-66.104362	18.406913
Iguanaiguana	PR	-66.037295	18.411590
Iguanaiguana	PR	-66.003384	18.356317
Iguanaiguana	PR	-66.108856	18.410564
Iguanaiguana	PR	-66.034381	18.222242
Iguanaiguana	PR	-66.064197	18.326055
Iguanaiguana	PR	-67.086986	18.236073
Iguanaiguana	PR	-66.108809	18.467964
Iguanaiguana	PR	-66.108056	18.466667
Iguanaiguana	PR	-67.100887	18.014324
Iguanaiguana	PR	-66.050000	18.399722
Iguanaiguana	PR	-65.733832	18.156404
Iguanaiguana	PR	-66.743065	18.460612
Iguanaiguana	PR	-66.907244	17.971178
Iguanaiguana	PR	-65.622032	18.382467
Iguanaiguana	PR	-65.300991	18.303012
Iguanaiguana	PR	-65.693430	18.354115
Iguanaiguana	PR	-67.189204	17.936056
Iguanaiguana	PR	-66.025443	18.244399
Iguanaiguana	PR	-65.315282	18.327991
Iguanaiguana	PR	-65.315282	18.327991
Iguanaiguana	PR	-66.045166	18.368838
Iguanaiguana	PR	-65.966277	18.443835
Iguanaiguana	PR	-66.015443	18.429391
Iguanaiguana	PR	-66.534751	18.486958
Iguanaiguana	PR	-66.938512	18.473833
Iguanaiguana	PR	-66.140343	18.349672
Iguanaiguana	PR	-66.330537	18.473042
Iguanaiguana	PR	-67.177975	17.978192
Iguanaiguana	PR	-66.594062	18.446057
Iguanaiguana	PR	-67.104546	18.013261
Iguanaiguana	PR	-65.794279	18.301564
Iguanaiguana	PR	-66.071632	18.239665
Iguanaiguana	PR	-65.964167	18.453150
Iguanaiguana	PR	-66.158864	18.112911
Iguanaiguana	PR	-65.983948	18.417065
Iguanaiguana	PR	-65.568557	18.348925
Iguanaiguana	PR	-67.170063	18.026317
Iguanaiguana	PR	-67.170965	18.020657
Iguanaiguana	PR	-66.236817	18.419803
Iguanaiguana	PR	-66.060440	18.398084
Iguanaiguana	PR	-65.772079	18.145357
Iguanaiguana	PR	-65.773087	18.150419
Iguanaiguana	PR	-66.123506	18.470935
Iguanaiguana	PR	-67.192447	17.933723
Iguanaiguana	PR	-66.117448	18.469481
Iguanaiguana	PR	-66.597292	18.450924
Iguanaiguana	PR	-65.779395	18.408813
Iguanaiguana	PR	-66.062448	18.240015
Iguanaiguana	PR	-66.707573	18.471555
Iguanaiguana	PR	-65.309429	18.304662
Iguanaiguana	PR	-66.078783	18.440647
Iguanaiguana	PR	-66.198479	17.961515
Iguanaiguana	PR	-66.159771	18.107807
Iguanaiguana	PR	-66.080647	18.440173
Iguanaiguana	PR	-65.819406	18.363393
Iguanaiguana	PR	-67.073574	18.032113
Iguanaiguana	PR	-65.568906	18.344398
Iguanaiguana	PR	-65.617939	18.381340
Iguanaiguana	PR	-66.855198	18.032570
Iguanaiguana	PR	-66.110908	18.467281
Iguanaiguana	PR	-67.108780	18.010231
Iguanaiguana	PR	-65.731535	18.382789
Iguanaiguana	PR	-65.988109	17.975070
Iguanaiguana	PR	-66.110701	18.467809
Iguanaiguana	PR	-66.123581	18.471304
Iguanaiguana	PR	-66.030343	18.392402
Iguanaiguana	PR	-65.300691	18.314220
Iguanaiguana	PR	-66.124209	18.470980
Iguanaiguana	PR	-67.271177	18.362870
Iguanaiguana	PR	-65.316953	18.316286
Iguanaiguana	PR	-65.836892	18.146735
Iguanaiguana	PR	-66.043352	18.248061
Iguanaiguana	PR	-66.079496	18.393771
Iguanaiguana	PR	-66.110306	18.468317
Iguanaiguana	PR	-66.046223	18.404405
Iguanaiguana	PR	-66.305412	18.474153
Iguanaiguana	PR	-66.045381	18.403912
Iguanaiguana	PR	-66.027768	18.253908
Iguanaiguana	PR	-67.048670	17.973448
Iguanaiguana	PR	-66.091286	18.455089
Iguanaiguana	PR	-66.110229	18.466979
Iguanaiguana	PR	-66.124287	18.468759
Iguanaiguana	PR	-66.124375	18.469664
Iguanaiguana	PR	-66.034872	18.370551
Iguanaiguana	PR	-66.079662	18.393994
Iguanaiguana	PR	-66.124415	18.470461
Iguanaiguana	PR	-65.976128	18.248860
Iguanaiguana	PR	-66.169709	17.941991
Iguanaiguana	PR	-66.092315	18.454297
Iguanaiguana	PR	-66.004940	18.365619
Iguanaiguana	PR	-67.195199	17.975515
Iguanaiguana	PR	-66.054509	18.402295
Iguanaiguana	PR	-66.055489	18.388959
Iguanaiguana	PR	-66.084707	18.462820
Iguanaiguana	PR	-65.838368	18.147875
Iguanaiguana	PR	-65.754524	18.388279
Iguanaiguana	PR	-66.124511	18.469814
Iguanaiguana	PR	-66.300372	17.977135
Iguanaiguana	PR	-66.124505	18.469252
Iguanaiguana	PR	-65.990953	18.459805
Iguanaiguana	PR	-66.140843	18.459516
Iguanaiguana	PR	-65.300933	18.301275
Iguanaiguana	PR	-65.756819	18.388434
Iguanaiguana	PR	-65.752301	18.387647
Iguanaiguana	PR	-66.054089	18.389109
Iguanaiguana	PR	-65.882303	18.426398
Iguanaiguana	PR	-65.301032	18.301049
Iguanaiguana	PR	-67.177340	18.142460
Iguanaiguana	PR	-66.124129	18.470030
Iguanaiguana	PR	-66.138685	18.459650
Iguanaiguana	PR	-66.053985	18.402521
Iguanaiguana	PR	-65.954447	18.444194
Iguanaiguana	PR	-66.106229	18.366549
Iguanaiguana	PR	-66.031072	18.442495
Iguanaiguana	PR	-65.995360	18.218734
Iguanaiguana	PR	-65.443062	18.151164
Iguanaiguana	PR	-67.188305	17.935862
Iguanaiguana	PR	-66.124525	18.469891
Iguanaiguana	PR	-65.840408	18.431026
Iguanaiguana	PR	-66.092492	18.454500
Iguanaiguana	PR	-66.097146	18.372664
Iguanaiguana	PR	-66.097032	18.364239
Iguanaiguana	PR	-67.167228	17.980858
Iguanaiguana	PR	-66.091245	18.454252
Iguanaiguana	PR	-65.997536	18.220199
Iguanaiguana	PR	-67.098296	18.512490
Iguanaiguana	PR	-66.591675	17.978333
Iguanaiguana	PR	-65.771892	18.147749
Iguanaiguana	PR	-65.768355	18.145841
Iguanaiguana	PR	-67.166158	17.978584
Iguanaiguana	PR	-66.381905	18.006661
Iguanaiguana	PR	-66.121846	18.470552
Iguanaiguana	PR	-67.045225	17.970510
Iguanaiguana	PR	-66.124345	18.470433
Iguanaiguana	PR	-67.192749	17.936058
Iguanaiguana	PR	-67.185353	17.978627
Iguanaiguana	PR	-65.753928	18.388230
Iguanaiguana	PR	-66.124394	18.470232
Iguanaiguana	PR	-66.123489	18.470720
Iguanaiguana	PR	-66.492203	18.069347
Iguanaiguana	PR	-66.241538	17.951275
Iguanaiguana	PR	-65.771731	18.150307
Iguanaiguana	PR	-67.006181	18.317442
Iguanaiguana	PR	-66.098175	18.465763
Iguanaiguana	PR	-66.602578	17.970405
Iguanaiguana	PR	-66.536743	18.450568
Iguanaiguana	PR	-67.166366	18.481885
Iguanaiguana	PR	-65.442807	18.151472
Iguanaiguana	PR	-65.442807	18.151380
Iguanaiguana	PR	-66.048736	18.404020
Iguanaiguana	PR	-65.881748	17.997720
Iguanaiguana	PR	-66.123069	18.468625
Iguanaiguana	PR	-65.568433	18.344449
Iguanaiguana	PR	-67.192333	17.933167
Iguanaiguana	PR	-66.109208	18.467213
Iguanaiguana	PR	-66.124325	18.470495
Iguanaiguana	PR	-65.770961	18.148627
Iguanaiguana	PR	-65.772012	18.147720
Iguanaiguana	PR	-67.165268	17.980054
Iguanaiguana	PR	-65.872368	18.236210
Iguanaiguana	PR	-66.124333	18.470482
Iguanaiguana	PR	-66.110970	18.466903
Iguanaiguana	PR	-66.109844	18.468107
Iguanaiguana	PR	-67.165209	17.980086
Iguanaiguana	PR	-66.109865	18.468099
Iguanaiguana	PR	-66.109903	18.468120
Iguanaiguana	PR	-66.109871	18.468094
Iguanaiguana	PR	-67.165212	17.980072
Iguanaiguana	PR	-67.166910	17.980857
Iguanaiguana	PR	-67.167012	17.981575
Iguanaiguana	SR	-55.200000	5.450000
Iguanaiguana	SR	-55.136022	5.853572
Iguanaiguana	SR	-55.367464	4.492700
Iguanaiguana	SR	-55.162338	5.829003
Iguanaiguana	SR	-55.146499	5.828080
Iguanaiguana	SR	-55.149834	5.825159
Iguanaiguana	SR	-55.149909	5.825137
Iguanaiguana	SV	-88.383330	13.300000
Iguanaiguana	SV	-88.383330	13.300000
Iguanaiguana	SV	-88.111280	13.583330
Iguanaiguana	SV	-88.111280	13.583330
Iguanaiguana	SV	-88.111280	13.583330
Iguanaiguana	SV	-88.111280	13.583330
Iguanaiguana	SV	-88.066670	13.316670
Iguanaiguana	SV	-88.066670	13.316670
Iguanaiguana	SV	-88.183300	13.483300
Iguanaiguana	SV	-88.066670	13.583330
Iguanaiguana	SV	-88.066670	13.583330
Iguanaiguana	SV	-88.066670	13.583330
Iguanaiguana	SV	-88.508670	13.524660
Iguanaiguana	SV	-88.508658	13.524889
Iguanaiguana	SV	-89.403878	14.362276
Iguanaiguana	SV	-89.817240	13.532452
Iguanaiguana	SV	-89.246955	13.670572
Iguanaiguana	SV	-89.817285	13.532465
Iguanaiguana	SX	-63.054830	18.042480
Iguanaiguana	SX	-63.037748	18.030771
Iguanaiguana	SX	-63.019568	18.048317
Iguanaiguana	SX	-63.135831	18.050650
Iguanaiguana	SX	-63.019556	18.048153
Iguanaiguana	SX	-63.120236	18.038547
Iguanaiguana	TT	-61.094700	10.506900
Iguanaiguana	TT	-61.094700	10.506900
Iguanaiguana	TT	-61.094700	10.506900
Iguanaiguana	TT	-61.132000	10.592100
Iguanaiguana	TT	-61.688901	10.693317
Iguanaiguana	TT	-60.833300	11.150000
Iguanaiguana	TT	-60.833300	11.150000
Iguanaiguana	TT	-60.666700	11.183300
Iguanaiguana	TT	-60.666700	11.183300
Iguanaiguana	TT	-61.655266	10.666182
Iguanaiguana	TT	-61.397792	10.650039
Iguanaiguana	TT	-61.450599	10.329285
Iguanaiguana	TT	-61.514976	10.674025
Iguanaiguana	TT	-61.404262	10.651414
Iguanaiguana	TT	-60.784384	11.201785
Iguanaiguana	TT	-61.298272	10.717817
Iguanaiguana	TT	-61.560657	10.681564
Iguanaiguana	TT	-61.498641	10.686104
Iguanaiguana	TT	-60.789166	11.199995
Iguanaiguana	TT	-61.403840	10.651441
Iguanaiguana	TT	-61.400922	10.644317
Iguanaiguana	TT	-61.025139	10.398167
Iguanaiguana	TT	-61.403881	10.651448
Iguanaiguana	TT	-61.374480	10.444968
Iguanaiguana	TT	-61.433835	10.605138
Iguanaiguana	TT	-61.397498	10.577237
